Capnocytophaga ochracea	Ruminococcus sp.
Capnocytophaga ochracea	Ruminococcus obeum
Cellulomonas flavigena	Cyclobacterium marinum
Cellulomonas flavigena	Bacteroides helcogenes
Cellulomonas flavigena	Bacteroides intestinalis
Cellulomonas flavigena	Bacteroides clarus
Cellulomonas flavigena	Bacteroides fluxus
Cellulomonas flavigena	Bacteroides sp.
Cellulomonas flavigena	Bacteroides finegoldii
Cellulomonas flavigena	Prevotella denticola
Cellulomonas flavigena	Bacteroides sp.
Cellulomonas flavigena	Croceibacter atlanticus
Cellulomonas flavigena	Bacteroides plebeius
Cellulomonas flavigena	Bacteroides sp.
Cellulomonas flavigena	Bacteroides stercoris
Cellulomonas flavigena	Bacteroides coprocola
Weissella koreensis	Bacteroides sp.
Weissella koreensis	Croceibacter atlanticus
Streptococcus infantis	Alistipes shahii
Lactobacillus jensenii	Croceibacter atlanticus
Streptomyces sp.	Cyclobacterium marinum
Streptomyces sp.	Bacteroides sp.
Streptomyces sp.	Bacteroides finegoldii
Streptomyces sp.	Prevotella denticola
Streptomyces sp.	Bacteroides sp.
Streptomyces sp.	Croceibacter atlanticus
Streptomyces sp.	Prevotella disiens
Streptomyces sp.	Bacteroides sp.
Streptomyces sp.	Bacteroides stercoris
Streptomyces sp.	Bacteroides coprocola
Intrasporangium calvum	Cyclobacterium marinum
Intrasporangium calvum	Bacteroides fluxus
Intrasporangium calvum	Bacteroides sp.
Intrasporangium calvum	Bacteroides finegoldii
Intrasporangium calvum	Prevotella denticola
Intrasporangium calvum	Bacteroides sp.
Intrasporangium calvum	Croceibacter atlanticus
Intrasporangium calvum	Bacteroides plebeius
Intrasporangium calvum	Prevotella disiens
Intrasporangium calvum	Bacteroides sp.
Intrasporangium calvum	Bacteroides stercoris
Intrasporangium calvum	Bacteroides coprocola
Desulfitobacterium hafniense	Klebsiella pneumoniae
Nocardioidaceae bacterium	Croceibacter atlanticus
Nocardioidaceae bacterium	Bacteroides stercoris
Lactobacillus oris	Bacteroides eggerthii
Lactobacillus oris	Alistipes putredinis
Lactobacillus oris	Bacteroides caccae
Lactobacillus oris	Cyclobacterium marinum
Lactobacillus oris	Bacteroides helcogenes
Lactobacillus oris	Bacteroides intestinalis
Lactobacillus oris	Capnocytophaga sp.
Lactobacillus oris	Bacteroides clarus
Lactobacillus oris	Parabacteroides sp.
Lactobacillus oris	Bacteroides fluxus
Lactobacillus oris	Haliscomenobacter hydrossis
Lactobacillus oris	Prevotella buccalis
Lactobacillus oris	Bacteroides coprophilus
Lactobacillus oris	Bacteroides sp.
Lactobacillus oris	Bacteroides finegoldii
Lactobacillus oris	Bacteroides sp.
Lactobacillus oris	Sphingobacterium spiritivorum
Lactobacillus oris	Bacteroidetes oral
