Bacillus coahuilensis	Eubacterium siraeum
Bacillus coahuilensis	Propionibacterium acnes
Bacillus pseudofirmus	Bacteroides coprocola
Bacillus pseudofirmus	Bacteroides coprosuis
Bacillus pseudofirmus	Bacteroides finegoldii
Bacillus pseudofirmus	Bacteroides fragilis
Bacillus pseudofirmus	Bacteroides plebeius
Bacillus pseudofirmus	Bacteroides stercoris
Bacillus pseudofirmus	Croceibacter atlanticus
Bacillus pseudofirmus	Leeuwenhoekiella blandensis
Bacillus pseudofirmus	Prevotella denticola
Bacillus pseudofirmus	Prevotella disiens
Bacillus pseudofirmus	Prevotella tannerae
Bacillus pumilus	Croceibacter atlanticus
Bacillus selenitireducens	Bacteroides coprocola
Bacillus sp.	Bacteroides stercoris
Bacillus sp.	Croceibacter atlanticus
Bacteroides caccae	Actinomyces odontolyticus
Bacteroides caccae	Actinomyces sp.
Bacteroides caccae	Corynebacterium variabile
Bacteroides caccae	Lactobacillus buchneri
Bacteroides caccae	Lactobacillus casei
Bacteroides caccae	Lactobacillus coryniformis
Bacteroides caccae	Pediococcus claussenii
Bacteroides caccae	Pediococcus pentosaceus
Bacteroides caccae	Rothia mucilaginosa
Bacteroides caccae	Streptococcus criceti
Bacteroides caccae	Streptococcus sp.
Bacteroides caccae	Streptococcus vestibularis
Bacteroides clarus	Actinomyces odontolyticus
Bacteroides clarus	Actinomyces sp.
Bacteroides clarus	Arthrobacter phenanthrenivorans
Bacteroides clarus	Atopobium parvulum
Bacteroides clarus	Atopobium rimae
Bacteroides clarus	Bacillus pseudofirmus
Bacteroides clarus	Bifidobacterium angulatum
Bacteroides clarus	Bifidobacterium dentium
Bacteroides clarus	Bifidobacterium gallicum
Bacteroides clarus	Cellulomonas fimi
Bacteroides clarus	Corynebacterium variabile
Bacteroides clarus	Cryptobacterium curtum
Bacteroides clarus	Lactobacillus buchneri
Bacteroides clarus	Lactobacillus casei
Bacteroides clarus	Lactobacillus coryniformis
Bacteroides clarus	Lactobacillus delbrueckii
Bacteroides clarus	Lactobacillus plantarum
Bacteroides clarus	Lactococcus lactis
Bacteroides clarus	Leuconostoc argentinum
Bacteroides clarus	Listeria seeligeri
Bacteroides clarus	Melissococcus plutonius
Bacteroides clarus	Methanobrevibacter smithii
Bacteroides clarus	Oenococcus oeni
Bacteroides clarus	Propionibacterium freudenreichii
Bacteroides clarus	Rothia mucilaginosa
Bacteroides clarus	Slackia exigua
Bacteroides clarus	Streptococcus criceti
Bacteroides clarus	Streptococcus mutans
Bacteroides clarus	Streptococcus parauberis
Bacteroides clarus	Streptococcus thermophilus
Bacteroides clarus	Streptococcus vestibularis
Bacteroides clarus	Xylanimonas cellulosilytica
Bacteroides coprocola	Geodermatophilus obscurus
Bacteroides coprophilus	Actinomyces odontolyticus
Bacteroides coprophilus	Arthrobacter arilaitensis
Bacteroides coprophilus	Arthrobacter phenanthrenivorans
Bacteroides coprophilus	Atopobium rimae
Bacteroides coprophilus	Bacillus pseudofirmus
Bacteroides coprophilus	Bifidobacterium gallicum
Bacteroides coprophilus	Brevibacterium mcbrellneri
Bacteroides coprophilus	Carnobacterium sp.
Bacteroides coprophilus	Cellulomonas fimi
Bacteroides coprophilus	Cryptobacterium curtum
Bacteroides coprophilus	Isoptericola variabilis
Bacteroides coprophilus	Kocuria rhizophila
Bacteroides coprophilus	Lactobacillus buchneri
Bacteroides coprophilus	Lactobacillus casei
Bacteroides coprophilus	Lactobacillus coryniformis
Bacteroides coprophilus	Lactobacillus delbrueckii
Bacteroides coprophilus	Lactobacillus plantarum
Bacteroides coprophilus	Lactobacillus rhamnosus
Bacteroides coprophilus	Leuconostoc citreum
Bacteroides coprophilus	Listeria grayi
Bacteroides coprophilus	Listeria seeligeri
Bacteroides coprophilus	Microbacterium testaceum
Bacteroides coprophilus	Oenococcus oeni
Bacteroides coprophilus	Olsenella uli
Bacteroides coprophilus	Parascardovia denticolens
Bacteroides coprophilus	Propionibacterium freudenreichii
Bacteroides coprophilus	Rothia mucilaginosa
Bacteroides coprophilus	Slackia exigua
Bacteroides coprophilus	Streptococcus constellatus
Bacteroides coprophilus	Streptococcus criceti
Bacteroides coprophilus	Streptococcus cristatus
Bacteroides coprophilus	Streptococcus downei
Bacteroides coprophilus	Streptococcus equinus
Bacteroides coprophilus	Streptococcus ictaluri
Bacteroides coprophilus	Streptococcus infantarius
Bacteroides coprophilus	Streptococcus macacae
Bacteroides coprophilus	Streptococcus mutans
Bacteroides coprophilus	Streptococcus parauberis
Bacteroides coprophilus	Streptococcus pseudoporcinus
Bacteroides coprophilus	Streptococcus pyogenes
Bacteroides coprophilus	Streptococcus salivarius
Bacteroides coprophilus	Streptococcus thermophilus
Bacteroides coprophilus	Streptococcus urinalis
Bacteroides coprophilus	Tetragenococcus halophilus
Bacteroides coprophilus	Xylanimonas cellulosilytica
Bacteroides coprosuis	Actinomyces odontolyticus
Bacteroides coprosuis	Cryptobacterium curtum
Bacteroides coprosuis	Eubacterium hallii
Bacteroides coprosuis	Lactobacillus delbrueckii
Bacteroides coprosuis	Slackia exigua
Bacteroides eggerthii	Actinomyces odontolyticus
Bacteroides eggerthii	Actinomyces sp.
Bacteroides eggerthii	Actinomyces urogenitalis
Bacteroides eggerthii	Atopobium parvulum
Bacteroides eggerthii	Atopobium rimae
Bacteroides eggerthii	Bifidobacterium dentium
Bacteroides eggerthii	Cellulomonas fimi
Bacteroides eggerthii	Corynebacterium ulcerans
Bacteroides eggerthii	Corynebacterium variabile
Bacteroides eggerthii	Lactobacillus antri
Bacteroides eggerthii	Lactobacillus buchneri
Bacteroides eggerthii	Lactobacillus casei
Bacteroides eggerthii	Lactobacillus coryniformis
Bacteroides eggerthii	Lactobacillus delbrueckii
Bacteroides eggerthii	Lactobacillus fermentum
Bacteroides eggerthii	Lactobacillus plantarum
Bacteroides eggerthii	Lactobacillus rhamnosus
Bacteroides eggerthii	Lactobacillus salivarius
Bacteroides eggerthii	Listeria grayi
Bacteroides eggerthii	Pediococcus claussenii
Bacteroides eggerthii	Pediococcus pentosaceus
Bacteroides eggerthii	Rothia dentocariosa
Bacteroides eggerthii	Rothia mucilaginosa
Bacteroides eggerthii	Scardovia inopinata
Bacteroides eggerthii	Streptococcus anginosus
Bacteroides eggerthii	Streptococcus constellatus
Bacteroides eggerthii	Streptococcus criceti
Bacteroides eggerthii	Streptococcus cristatus
Bacteroides eggerthii	Streptococcus equinus
Bacteroides eggerthii	Streptococcus ictaluri
Bacteroides eggerthii	Streptococcus mutans
Bacteroides eggerthii	Streptococcus parauberis
Bacteroides eggerthii	Streptococcus pyogenes
Bacteroides eggerthii	Streptococcus salivarius
Bacteroides eggerthii	Streptococcus sp.
Bacteroides eggerthii	Streptococcus uberis
Bacteroides eggerthii	Streptococcus urinalis
Bacteroides eggerthii	Streptococcus vestibularis
Bacteroides eggerthii	Streptomyces bingchenggensis
Bacteroides finegoldii	Actinomyces odontolyticus
Bacteroides finegoldii	Actinomyces urogenitalis
Bacteroides finegoldii	Actinosynnema mirum
Bacteroides finegoldii	Aerococcus viridans
Bacteroides finegoldii	Alkaliphilus oremlandii
Bacteroides finegoldii	Arthrobacter arilaitensis
